2,पठ्,पढ़ना,भ्वादिगण,परस्मैपदी,पठ् के लुङ् में अपठीत् आदि भी रूप होते हैं । हस् (लुङ्) के तुल्य रूप चलेंगे ।,पठति,पठतः,पठन्ति,पठसि,पठथः,पठथ,पठामि,पठावः,पठामः,पठतु,पठताम्,पठन्तु,पठ,पठतम्,पठत,पठानि,पठाव,पठाम,अपठत्,अपठताम्,अपठन्,अपठः,अपठतम्,अपठत,अपठम्,अपठाव,अपठाम,पठेत्,पठेताम्,पठेयुः,पठेः,पठेतम्,पठेत,पठेयम्,पठेव,पठेम,पठिता,पठितारौ,पठितारः,पठितासि,पठितास्थः,पठितास्थ,पठितास्मि,पठितास्वः,पठितास्मः,पठिष्यति,पठिष्यतः,पठिष्यन्ति,पठिष्यसि,पठिष्यथः,पठिष्यथ,पठिष्यामि,पठिष्यावः,पठिष्यामः,अपठिष्यत्,अपठिष्यताम्,अपठिष्यन्,अपठिष्यः,अपठिष्यतम्,अपठिष्यत,अपठिष्यम्,अपठिष्याव,अपठिष्याम,पठ्यात्,पठ्यास्ताम्,पठ्यासुः,पठ्याः,पठ्यास्तम्,पठ्यास्त,पठ्यासम्,पठ्यास्व,पठ्यास्म,पपाठ,पेठतुः,पेठुः,पेठिथ,पेठथुः,पेठ,पपाठ/पपठ,पेठिव,पेठिम,अपाठीत्,अपाठिष्टाम्,अपाठिषुः,अपाठीः,अपाठिष्टम्,अपाठिष्ट,अपाठिषम्,अपाठिष्व,अपाठिष्म
21,कृ (पर),करना,तनादिगण,परस्मैपदी,उभयपदी,करोति,कुरुतः,कुर्वन्ति,करोषि,कुरुथः,कुरुथ,करोमि,कुर्वः,कुर्मः,करोतु,कुरुताम्,कुर्वन्तु,कुरु,कुरुतम्,कुरुत,करवाणि,करवाव,करवाम,अकरोत्,अकुरुताम्,अकुर्वन्,अकरोः,अकुरुतम्,अकुरुत,अकरवम्,अकुर्व,अकुर्म,कुर्यात्,कुर्याताम्,कुर्युः,कुर्याः,कुर्यातम्,कुर्यात,कुर्याम्,कुर्याव,कुर्याम,कर्ता,कर्तारौ,कर्तारः,कर्तासि,कर्तास्थः,कर्तास्थ,कर्तास्मि,कर्तास्वः,कर्तास्मः,करिष्यति,करिष्यतः,करिष्यन्ति,करिष्यसि,करिष्यथः,करिष्यथ,करिष्यामि,करिष्यावः,करिष्यामः,अकरिष्यत्,अकरिष्यताम्,अकरिष्यन्,अकरिष्यः,अकरिष्यतम्,अकरिष्यत,अकरिष्यम्,अकरिष्याव,अकरिष्याम,क्रियात्,क्रियास्ताम्,क्रियासुः,क्रियाः,क्रियास्तम्,क्रियास्त,क्रियासम्,क्रियास्व,क्रियास्म,चकार,चक्रतुः,चक्रुः,चकर्थ,चक्रथुः,चक्र,चकार/चकर,चकृव,चकृम,अकार्षीत्,अकार्ष्टाम्,अकार्षुः,अकार्षीः,अकार्ष्टम्,अकार्ष्ट,अकार्षम्,अकार्ष्व,अकार्ष्म
22,कृ (आ),करना,तनादिगण,आत्मनेपदि,उभयपदी,कुरुते,कुर्वाते,कुर्वते,कुरुषे,कुर्वाथे,कुरुध्वे,कुर्वे,कुर्वहे,कुर्महे,कुरुताम्,कुर्वाताम्,कुर्वताम्,कुरुप्व,कुर्वाथाम्,कुरुध्वम्,करवै,करवावहै,करवामहै,अकुरुत,अकुर्वाताम्,अकुर्वत,अकुरुथाः,अकुर्वाथाम्,अकुरुध्वम्,अकुर्वि,अकुर्वहि,अकुर्महि,कुर्वीत,कुर्वीयाताम्,कुर्वीरन्,कुर्वीथाः,कुर्वीयाथाम्,कुर्वीध्वम्,कुर्वीय,कुर्वीवहि,कुर्वीमहि,कर्ता,कर्तारौ,कर्तारः,कर्तासे,कर्तासाथे,कर्ताध्वे,कर्ताहे,कर्तास्वहे,कर्तास्महे,करिष्यते,करिष्येते,करिष्यन्ते,करिष्यसे,करिष्येथे,करिष्यध्वे,करिष्ये,करिष्यावहे,करिष्यामहे,अकरिष्यत,अकरिष्येताम्,अकरिष्यन्त,अकरिष्यथाः,अकरिष्येथाम्,अकरिष्यध्वम्,अकरिष्ये,अकरिष्यावहि,अकरिष्यामहि,कृषीष्ट,कृषीयास्ताम्,कृषीरन्,कृषीष्ठाः,कृषीयास्थाम्,कृषीध्वम्,कृषीय,कृषीवहि,कृषीमहि,चक्रे,चक्राते,चक्रिरे,चकृषे,चक्राथे,चकृढ्वे,चक्रे,चकृवहे,चकृमहे,अकृत,अकृषाताम्,अकृषत,अकृथाः,अकृषाथाम्,अकृढ्वम्,अकृषि,अकृष्वहि,अकृष्महि
24,अस्,होना,अदादिगण,परस्मैपदी,"लृट्, लुट्, आशीर्लिंग, लृङ्, लिट् और लुङ् में रूप भू के तुल्य चलेंगे ।",अस्ति,स्तः,सन्ति,असि,स्थः,स्थ,अस्मि,स्वः,स्मः,अस्तु,स्ताम्,सन्तु,एधि,स्तम्,स्त,असानि,असाव,असाम,आसीत्,आस्ताम्,आसन्,आसीः,आस्तम्,आस्त,आसम्,आस्व,आस्म,स्यात्,स्याताम्,स्युः,स्याः,स्यातम्,स्यात,स्याम्,स्याव,स्याम,भविता,भवितारौ,भवितारः,भवितासि,भवितास्थः,भवितास्थ,भवितास्मि,भवितास्वः,भवितास्मः,भविष्यति,भविष्यतः,भविष्यन्ति,भविष्यसि,भविष्यथः,भविष्यथ,भविष्यामि,भविष्यावः,भविष्यामः,अभविष्यत्,अभविष्यताम्,अभविष्यन्,अभविष्यः,अभविष्यतम्,अभविष्यत,अभविष्यम्,अभविष्याव,अभविष्याम,भूयात्,भूयास्ताम्,भूयासुः,भूयाः,भूयास्तम्,भूयास्त,भूयासम्,भूयास्व,भूयास्म,बभूव,बभूवतुः,बभूवुः,बभूविथ,बभूवथुः,बभूव,बभूव,बभूविव,बभूविम,अभूत्,अभूताम्,अभूवन्,अभूः,अभूतम्,अभूत,अभूवम्,अभूव,अभूम
25,ब्रू (पर),कहना,अदादिगण,परस्मैपदी,उभयपदी (लृट् आदि में ब्रू को वच् होगा),ब्रवीति/आह,ब्रूतः/आहतुः,ब्रुवन्ति/आहुः,ब्रवीषि/आत्थ,ब्रूथः/आहथुः,ब्रूथ,ब्रवीमि,ब्रूवः,ब्रूमः,ब्रवीतु,ब्रूताम्,ब्रुवन्तु,ब्रूहि,ब्रूतम्,ब्रूत,ब्रवाणि,ब्रवाव,ब्रवाम,अब्रवीत्,अब्रूताम्,अब्रुवन्,अब्रवीः,अब्रूतम्,अब्रूत,अब्रवम्,अब्रूव,अब्रूम,ब्रूयात्,ब्रूयाताम्,ब्रूयुः,ब्रूयाः,ब्रूयातम्,ब्रूयात,ब्रूयाम्,ब्रूयाव,ब्रूयाम,वक्ता,वक्तारौ,वक्तारः,वक्तासि,वक्तास्थः,वक्तास्थ,वक्तास्मि,वक्तास्वः,वक्तास्मः,वक्ष्यति,वक्ष्यतः,वक्ष्यन्ति,वक्ष्यसि,वक्ष्यथः,वक्ष्यथ,वक्ष्यामि,वक्ष्यावः,वक्ष्यामः,अवक्ष्यत्,अवक्ष्यताम्,अवक्ष्यन्,अवक्ष्यः,अवक्ष्यतम्,अवक्ष्यत,अवक्ष्यम्,अवक्ष्याव,अवक्ष्याम,उच्यात्,उच्यास्ताम्,उच्यासुः,उच्याः,उच्यास्तम्,उच्यास्त,उच्यासम्,उच्यास्व,उच्यास्म,उवाच,ऊचतुः,ऊचुः,ऊवचिथ/उवक्थ,ऊचथुः,ऊच,उवाच/उवच,ऊचिव,ऊचिम,अवोचत्,अवोचताम्,अवोचन्,अवोचः,अवोचतम्,अवोचत,अवोचम्,अवोचाव,अवोचाम
25,ब्रू (आ),कहना,अदादिगण,आत्मनेपदि,उभयपदी (लृट् आदि में ब्रू को वच् होगा),ब्रूते,ब्रुवाते,ब्रुवते,ब्रूषे,ब्रुवाथे,ब्रूध्वे,ब्रुवे,ब्रूवहे,ब्रूमहे,ब्रूताम्,ब्रुवाताम्,ब्रुवताम्,ब्रूध्व,ब्रुवाथाम्,ब्रूध्वम्,ब्रवै,ब्रवावहै,ब्रवामहै,अब्रूत,अब्रुवाताम्,अब्रुवत,अब्रूथाः,अब्रुवाथाम्,अब्रूध्वम्,अब्रुवि,अब्रूवहि,अब्रूमहि,ब्रुवीत,ब्रुवीयाताम्,ब्रुवीरन्,ब्रुवीथाः,ब्रुवीयाथाम्,ब्रुवीध्वम्,ब्रुवीय,ब्रुवीवहि,ब्रुवीमहि,वक्ता,वक्तारौ,वक्तारः,वक्तासे,वक्तासाथे,वक्ताध्वे,वक्ताहे,वक्तास्वहे,वक्तास्महे,वक्ष्यते,वक्ष्येते,वक्ष्यन्ते,वक्ष्यसे,वक्ष्येथे,वक्ष्यध्वे,वक्ष्ये,वक्ष्यावहे,वक्ष्यामहे,अवक्ष्यत,अवक्ष्येताम्,अवक्ष्यन्त,अवक्ष्यथाः,अवक्ष्येथाम्,अवक्ष्यध्वम्,अवक्ष्ये,अवक्ष्यावहि,अवक्ष्यामहि,वक्षीष्ट,वक्षीयास्ताम्,वक्षीरन्,वक्षीष्ठाः,वक्षीयास्थाम्,वक्षीध्वम्,वक्षीय,वक्षीवहि,वक्षीमहि,ऊचे,ऊचाते,ऊचिरे,ऊचिषे,ऊचाथे,ऊचिध्वे,ऊचे,ऊचिवहे,ऊचिमहे,अवोचत,अवोचेताम्,अवोचन्त,अवोचथाः,अवोचेथाम्,अवोचध्वम्,अवोचे,अवोचावहि,अवोचामहि
27,दुह्,दुहना,अदादिगण,परस्मैपदी,,दोग्धि,दुग्धः,दुहन्ति,धोक्षि,दुग्धः,दुग्ध,दोह्मि,दुह्वः,दुह्मः,दोग्धु,दुग्धाम्,दुहन्तु,दुग्धि,दुग्धम्,दुग्ध,दोहानि,दोहाव,दोहाम,अधोक्/अधोग्,अदुग्धाम्,अदुहन्,अधोक्/अधोग्,अदुग्धम्,अदुग्ध,अदोहम्,अदुह्व,अदुह्म,दुह्यात्,दुह्याताम्,दुह्युः,दुह्याः,दुह्यातम्,दुह्यात,दुह्याम्,दुह्याव,दुह्याम,दोग्धा,दोग्धारौ,दोग्धारः,दोग्धासि,दोग्धास्थः,दोग्धास्थ,दोग्धास्मि,दोग्धास्वः,दोग्धास्मः,धोक्ष्यति,धोक्ष्यतः,धोक्ष्यन्ति,धोक्ष्यसि,धोक्ष्यथः,धोक्ष्यथ,धोक्ष्यामि,धोक्ष्यावः,धोक्ष्यामः,अधोक्ष्यत्,अधोक्ष्यताम्,अधोक्ष्यन्,अधोक्ष्यः,अधोक्ष्यतम्,अधोक्ष्यत,अधोक्ष्यम्,अधोक्ष्याव,अधोक्ष्याम,दुह्यात्,दुह्यास्ताम्,दुह्यासुः,दुह्याः,दुह्यास्तम्,दुह्यास्त,दुह्यासम्,दुह्यास्व,दुह्यास्म,दुदोह,दुदुहतुः,दुदुहुः,दुदोहिथ,दुदुहथुः,दुदुह,दुदोह,दुदुहिव,दुदुहिम,अधुक्षत्,अधुक्षताम्,अधुक्षन्,अधुक्षः,अधुक्षतम्,अधुक्षत,अधुक्षम्,अधुक्षाव,अधुक्षाम
27,लिह्,चाटना,अदादिगण,परस्मैपदी,,लेढि,लीढः,लिहन्ति,लेक्षि,लीढः,लीढ,लेह्मि,लिह्वः,लिह्मः,लेढु,लीढाम्,लिहन्तु,लीढि,लीढम्,लीढ,लेहानि,लेहाव,लेहाम,अलेट्/अलेड्,अलीढाम्,अलिहन्,अलेट्/अलेड्,अलीढम्,अलीढ,अलेहम्,अलिह्व,अलिह्म,लिह्यात्,लिह्याताम्,लिह्युः,लिह्याः,लिह्यातम्,लिह्यात,लिह्याम्,लिह्याव,लिह्याम,लोढा,लोढारौ,लोढारः,लोढासि,लोढास्थः,लोढास्थ,लोढास्मि,लोढास्वः,लोढास्मः,लेक्ष्यति,लेक्ष्यतः,लेक्ष्यन्ति,लेक्ष्यसि,लेक्ष्यथः,लेक्ष्यथ,लेक्ष्यामि,लेक्ष्यावः,लेक्ष्यामः,अलेक्ष्यत्,अलेक्ष्यताम्,अलेक्ष्यन्,अलेक्ष्यः,अलेक्ष्यतम्,अलेक्ष्यत,अलेक्ष्यम्,अलेक्ष्याव,अलेक्ष्याम,लिह्यात्,लिह्यास्ताम्,लिह्यासुः,लिह्याः,लिह्यास्तम्,लिह्यास्त,लिह्यासम्,लिह्यास्व,लिह्यास्म,लिलेह,लिलिहतुः,लिलिहुः,लिलेहिथ,लिलिहथुः,लिलिह,लिलेह,लिलिहिव,लिलिहिम,अलिक्षत्,अलिक्षताम्,अलिक्षन्,अलिक्षः,अलिक्षतम्,अलिक्षत,अलिक्षम्,अलिक्षाव,अलिक्षाम
29,हन्,मारना,अदादिगण,परस्मैपदी,लुङ् में हन् को वध होगा ।,हन्ति,हतः,घ्नन्ति,हन्सि,हथः,हथ,हन्मि,हन्वः,हन्मः,हन्तु,हताम्,घ्नन्तु,जहि,हतम्,हत,हनानि,हनाव,हनाम,अहन्,अहताम्,अघ्नन्,अहन्,अहतम्,अहत,अहनम्,अहन्व,अहन्म,हन्यात्,हन्याताम्,हन्युः,हन्याः,हन्यातम्,हन्यात,हन्याम्,हन्याव,हन्याम,हन्ता,हन्तारौ,हन्तारः,हन्तासि,हन्तास्थः,हन्तास्थ,हन्तास्मि,हन्तास्वः,हन्तास्मः,हनिष्यति,हनिष्यतः,हनिष्यन्ति,हनिष्यसि,हनिष्यथः,हनिष्यथ,हनिष्यामि,हनिष्यावः,हनिष्यामः,अहनिष्यत्,अहनिष्यताम्,अहनिष्यन्,अहनिष्यः,अहनिष्यतम्,अहनिष्यत,अहनिष्यम्,अहनिष्याव,अहनिष्याम,वध्यात्,वध्यास्ताम्,वध्यासुः,वध्याः,वध्यास्तम्,वध्यास्त,वध्यासम्,वध्यास्व,वध्यास्म,जघान,जघ्नतुः,जघ्नुः,जघ्निथ/जघन्थ,जघ्नथुः,जघ्न,जघान/जघन,जघ्निव,जघ्निम,अवधीत्,अवधिष्टाम्,अवधिषुः,अवधीः,अवधिष्टम्,अवधिष्ट,अवधिषम्,अवधिष्व,अवधिष्म
28,स्वप्,सोना,अदादिगण,परस्मैपदी,,स्वपिति,स्वपितः,स्वपन्ति,स्वपिषि,स्वपिथः,स्वपिथ,स्वपिामि,स्वपिवः,स्वपिमः,स्वपितु,स्वपिताम्,स्वपन्तु,स्वपिहि,स्वपितम्,स्वपित,स्वपानि,स्वपाव,स्वपाम,अस्वपीत्/अस्वपत्,अस्वपिताम्,अस्वपन्,अस्वपीः/अस्वपः,अस्वपितम्,अस्वपित,अस्वपम्,अस्वपिव,अस्वपिम,स्वप्यात्,स्वप्याताम्,स्वप्युः,स्वप्याः,स्वप्यातम्,स्वप्यात,स्वप्याम्,स्वप्याव,स्वप्याम,स्वप्ता,स्वप्तारौ,स्वप्तारः,स्वप्तासि,स्वप्तास्थः,स्वप्तास्थ,स्वप्तास्मि,स्वप्तास्वः,स्वप्तास्मः,स्वप्स्यति,स्वप्स्यतः,स्वप्स्यन्ति,स्वप्स्यसि,स्वप्स्यथः,स्वप्स्यथ,स्वप्स्यामि,स्वप्स्यावः,स्वप्स्यामः,अस्वप्स्यत्,अस्वप्स्यताम्,अस्वप्स्यन्,अस्वप्स्यः,अस्वप्स्यतम्,अस्वप्स्यत,अस्वप्स्यम्,अस्वप्स्याव,अस्वप्स्याम,सुप्यात्,सुप्यास्ताम्,सुप्यासुः,सुप्याः,सुप्यास्तम्,सुप्यास्त,सुप्यासम्,सुप्यास्व,सुप्यास्म,सुष्वाप,सुषुपतुः,सुषुपुः,सुष्वपिथ/सुष्वप्थ,सुषुपथुः,सुषुप,सुष्वाप/सुष्वप,सुषुपिव,सुषुपिम,अस्वाप्सीत्,अस्वाप्ताम्,अस्वाप्सुः,अस्वाप्सीः,अस्वाप्तम्,अस्वाप्त,अस्वाप्सम्,अस्वाप्स्व,अस्वाप्स्म
29,स्तु,स्तुति करना,अदादिगण,परस्मैपदी,,स्तौति/स्तवीति,स्तुतः,स्तुवन्ति,स्तौषि/स्तवीषि,स्तुथः,स्तुथ,स्तौमि/स्तवीमि,स्तुवः,स्तुमः,स्तौतु/स्तवीतु,स्तुताम्,स्तुवन्तु,स्तुहि,स्तुतम्,स्तुत,स्तवानि,स्तवाव,स्तवाम,अस्तौत्/अस्तवीत्,अस्तुताम्,अस्तुवन्,अस्तौः/अस्तवीः,अस्तुतम्,अस्तुत,अस्तवम्,अस्तुव,अस्तुम,स्तुयात्,स्तुयाताम्,स्तुयुः,स्तुयाः,स्तुयातम्,स्तुयात,स्तुयाम्,स्तुयाव,स्तुयाम,स्तोता,स्तोतारौ,स्तोतारः,स्तोतासि,स्तोतास्थः,स्तोतास्थ,स्तोतास्मि,स्तोतास्वः,स्तोतास्मः,स्तोष्यति,स्तोष्यतः,स्तोष्यन्ति,स्तोष्यसि,स्तोष्यथः,स्तोष्यथ,स्तोष्यामि,स्तोष्यावः,स्तोष्यामः,अस्तोष्यत्,अस्तोष्यताम्,अस्तोष्यन्,अस्तोष्यः,अस्तोष्यतम्,अस्तोष्यत,अस्तोष्यम्,अस्तोष्याव,अस्तोष्याम,स्तूयात्,स्तूयास्ताम्,स्तूयासुः,स्तूयाः,स्तूयास्तम्,स्तूयास्त,स्तूयासम्,स्तूयास्व,स्तूयास्म,तुष्टाव,तुष्टुवतुः,तुष्टुवुः,तुष्टोथ,तुष्टुवथुः,तुष्टुव,तुष्टाव/तुष्टव,तुष्टुव,तुष्टुम,अस्तावीत्,अस्ताविष्टाम्,अस्ताविषुः,अस्तावीः,अस्ताविष्टम्,अस्ताविष्ट,अस्ताविषम्,अस्ताविष्व,अस्ताविष्म
30,इ,जाना,अदादिगण,परस्मैपदी,इ को लुङ् में गा होगा ।,एति,इतः,यन्ति,एषि,इथः,इथ,एमि,इवः,इमः,एतु,इताम्,यन्तु,इहि,इतम्,इत,अयानि,अयाव,अयाम,ऐत्,ऐताम्,आयन्,ऐः,ऐतम्,ऐत,आयम्,ऐव,ऐम,इयात्,इयाताम्,इयुः,इयाः,इयातम्,इयात,इयाम्,इयाव,इयाम,एता,एतारौ,एतारः,एतासि,एतास्थः,एतास्थ,एतास्मि,एतास्वः,एतास्मः,एष्यति,एष्यतः,एष्यन्ति,एष्यसि,एष्यथः,एष्यथ,एष्यामि,एष्यावः,एष्यामः,ऐष्यत्,ऐष्यताम्,ऐष्यन्,ऐष्यः,ऐष्यतम्,ऐष्यत,ऐष्यम्,ऐष्याव,ऐष्याम,ईयात्,ईयास्ताम्,ईयासुः,ईयाः,ईयास्तम्,ईयास्त,ईयासम्,ईयास्व,ईयास्म,इयाय,ईयतुः,ईयुः,इययिथ/इयेथ,ईयथुः,ईय,इयाय/इयय,ईयिव,ईयिम,अगात्,अगाताम्,अगुः,अगाः,अगातम्,अगात,अगाम्,अगाव,अगाम
30,विद्,जानना,अदादिगण,परस्मैपदी,लिट् और लोट् में विदां +कृ वाले अर्थात् विदांचकार और विदांकरोतु आदि भी रूप होते है ।,वेत्ति/वेद,वित्तः/विदतुः,विदन्ति/विदुः,वेत्सि/वेत्थ,वित्थः/विदथुः,वित्थ/विद,वेद्मि/वेद,विद्वः/विद्व,विद्मः/विद्म,वेत्तु,वित्ताम्,विदन्तु,विद्धि,वित्तम्,वित्त,वेदानि,वेदाव,वेदाम,अवेत्,अवित्ताम्,अविदुः,अवेः/अवेत्,अवित्तम्,अवित्त,अवेदम्,अविद्व,अविद्म,विद्यात्,विद्याताम्,विद्युः,विद्याः,विद्यातम्,विद्यात,विद्याम्,विद्याव,विद्याम,वेदिता,वेदितारौ,वेदितारः,वेदितासि,वेदितास्थः,वेदितास्थ,वेदितास्मि,वेदितास्वः,वेदितास्मः,वेदिष्यति,वेदिष्यतः,वेदिष्यन्ति,वेदिष्यसि,वेदिष्यथः,वेदिष्यथ,वेदिष्यामि,वेदिष्यावः,वेदिष्यामः,अवेदिष्यत्,अवेदिष्यताम्,अवेदिष्यन्,अवेदिष्यः,अवेदिष्यतम्,अवेदिष्यत,अवेदिष्यम्,अवेदिष्याव,अवेदिष्याम,विद्यात्,विद्यास्ताम्,विद्यासुः,विद्याः,विद्यास्तम्,विद्यास्त,विद्यासम्,विद्यास्व,विद्यास्म,विवेद,विविदतुः,विविदुः,विवेदिथ,विविदथुः,विविद,विवेद,विविदिव,विविदिम,अवेदीत्,अवेदिष्टाम्,अवेदिषुः,अवेदीः,अवेदिष्टम्,अवेदिष्ट,अवेदिषम्,अवेदिष्व,अवेदिष्म
31,आस्,बैठना,अदादिगण,आत्मनेपदि,लिट् में आसां + कृ ।,आस्ते,आसाते,आसते,आस्से,आसाथे,आध्वे,आसे,आस्वहे,आस्महे,आस्ताम्,आसाताम्,आसताम्,आस्स्व,आसाथाम्,आध्वम्,आसै,आसावहै,आसामहै,आस्त,आसाताम्,आसत,आस्थाः,आसाथाम्,आध्वम्,आसि,आस्वहि,आस्महि,आसीत,आसीयाताम्,आसीरन्,आसीथाः,आसीयाथाम्,आसीध्वम्,आसीय,आसीवहि,आसीमहि,आसिता,आसितारौ,आसितारः,आसितासे,आसितासाथे,आसिताध्वे,आसिताहे,आसितास्वहे,आसितास्महे,आसिष्यते,आसिष्येते,आसिष्यन्ते,आसिष्यसे,आसिष्येथे,आसिष्यध्वे,आसिष्ये,आसिष्यावहे,आसिष्यामहे,आसिष्यत,आसिष्येताम्,आसिष्यन्त,आसिष्यथाः,आसिष्येथाम्,आसिष्यध्वम्,आसिष्ये,आसिष्यावहि,आसिष्यामहि,आसिषीष्ट,आसिषीयास्ताम्,आसिषीरन्,आसिषीष्ठाः,आसिषीयास्थाम्,आसिषीध्वम्,आसिषीय,आसिषीवहि,आसिषीमहि,आसांचक्रे,आसांचक्राते,आसांचक्रिरे,आसांचकृषे,आसांचक्राथे,आसांचकृढ्वे,आसांचक्रे,आसांचकृवहे,आसांचकृमहे,आसिष्ट,आसिषाताम्,आसिषत,आसिष्ठाः,आसिषाथाम्,आसिध्वम्,आसिषि,आसिष्वहि,आसिष्महि
32,अधि + इ,पढ़ना,अदादिगण,आत्मनेपदि,लुङ् में इ को गा,अघीते,अघीयाते,अघीयते,अघीषे,अघीयाथे,अघीध्वे,अघीये,अघीवहे,अघीमहे,अघीताम्,अघीयाताम्,अघीयताम्,अघीष्व,अघीयाथाम्,अघीध्वम्,अध्ययै,अध्ययावहै,अध्ययामहै,अध्यैत,अध्यैयाताम्,अध्यैयत,अध्यैथाः,अध्यैयाथाम्,अध्यैध्वम्,अध्यैयि,अध्यैवहि,अध्यैमहि,अधीयीत,अधीयीयाताम्,अधीयीरन्,अधीयीथाः,अधीयीयाथाम्,अधीयीध्वम्,अधीयीय,अधीयीवहि,अधीयीमहि,अध्येता,अध्येतारौ,अध्येतारः,अध्येतासे,अध्येतासाथे,अध्येताध्वे,अध्येताहे,अध्येतास्वहे,अध्येतास्महे,अध्येष्यते,अध्येष्येते,अध्येष्यन्ते,अध्येष्यसे,अध्येष्येथे,अध्येष्यध्वे,अध्येष्ये,अध्येष्यावहे,अध्येष्यामहे,अध्यैष्यत/अध्यगीष्यत,अध्यैष्येताम्/अध्यगीष्येताम्,अध्यैष्यन्त/अध्यगीष्यन्त,अध्यैष्यथाः/अध्यगीष्यथाः,अध्यैष्येथाम्/अध्यगीष्येथाम्,अध्यैष्यध्वम्/अध्यगीष्यध्वम्,अध्यैष्ये/अध्यगीष्ये,अध्यैष्यावहि/अध्यगीष्यावहि,अध्यैष्यामहि/अध्यगीष्यामहि,अध्येषीष्ट,अध्येषीयास्ताम्,अध्येषीरन्,अध्येषीष्ठाः,अध्येषीयास्थाम्,अध्येषीध्वम्,अध्येषीय,अध्येषीवहि,अध्येषीमहि,अधिजगे,अधिजगाते,अधिजगिरे,अधिजगिषे,अधिजगाथे,अधिजगिध्वे,अधिजगे,अधिजगिवहे,अधिजगिमहे,अध्यैष्ट/अध्यगीष्ट,अध्यैषाताम्/अध्यगीषाताम्,अध्यैषत/अध्यगीषत,अध्यैष्ठाः/अध्यगीष्ठाः,अध्यैषाथाम्/अध्यगीषाथाम्,अध्यैढ्वम्/अध्यगीढ्वम्,अध्यैषि/अध्यगीषि,अध्यैष्वहि/अध्यगीष्वहि,अध्यैष्महि/अध्यगीष्महि
